Date,DayOfWeek,PdDistrict,new_cat_domestic,new_cat_drug,new_cat_kidnap,new_cat_others,new_cat_public,new_cat_sex,new_cat_suicide,new_cat_theft,sum_crime_district,sunrise_time,sunset_time,daylight_hours
10/07/2017,Saturday,RICHMOND,0,0,0,3,7,0,0,15,25,711,1842,11.516666666666667
10/07/2017,Saturday,SOUTHERN,2,1,0,7,26,1,0,41,78,711,1842,11.516666666666667
10/07/2017,Saturday,TARAVAL,3,1,1,5,5,0,0,8,23,711,1842,11.516666666666667
10/07/2017,Saturday,TENDERLOIN,0,0,0,4,4,0,0,1,9,711,1842,11.516666666666667
10/08/2012,Monday,BAYVIEW,4,0,0,3,8,0,0,17,32,712,1841,11.483333333333333
10/08/2012,Monday,CENTRAL,0,0,0,3,8,0,0,14,25,712,1841,11.483333333333333
10/08/2012,Monday,INGLESIDE,2,0,0,6,7,0,0,15,30,712,1841,11.483333333333333
10/08/2012,Monday,MISSION,1,0,0,6,6,0,0,12,25,712,1841,11.483333333333333
10/08/2012,Monday,NORTHERN,1,0,0,2,9,0,0,20,32,712,1841,11.483333333333333
10/08/2012,Monday,PARK,0,0,0,3,3,0,0,15,21,712,1841,11.483333333333333
10/08/2012,Monday,RICHMOND,0,1,0,0,6,0,0,13,20,712,1841,11.483333333333333
10/08/2012,Monday,SOUTHERN,1,3,0,10,18,0,0,33,65,712,1841,11.483333333333333
10/08/2012,Monday,TARAVAL,2,0,0,5,4,0,0,13,24,712,1841,11.483333333333333
10/08/2012,Monday,TENDERLOIN,1,2,0,3,4,0,0,6,16,712,1841,11.483333333333333
10/08/2013,Tuesday,BAYVIEW,0,0,0,11,9,1,0,6,27,712,1841,11.483333333333333
10/08/2013,Tuesday,CENTRAL,2,1,0,9,12,1,0,22,47,712,1841,11.483333333333333
10/08/2013,Tuesday,INGLESIDE,2,0,0,4,7,0,0,17,30,712,1841,11.483333333333333
10/08/2013,Tuesday,MISSION,0,2,0,1,7,1,0,19,30,712,1841,11.483333333333333
10/08/2013,Tuesday,NORTHERN,0,0,0,3,8,1,0,27,39,712,1841,11.483333333333333
10/08/2013,Tuesday,PARK,1,1,0,2,4,1,0,12,21,712,1841,11.483333333333333
10/08/2013,Tuesday,RICHMOND,0,0,0,3,2,0,0,13,18,712,1841,11.483333333333333
10/08/2013,Tuesday,SOUTHERN,2,4,0,10,20,1,1,28,66,712,1841,11.483333333333333
10/08/2013,Tuesday,TARAVAL,1,0,0,4,6,0,0,11,22,712,1841,11.483333333333333
10/08/2013,Tuesday,TENDERLOIN,0,4,0,9,13,0,0,10,36,712,1841,11.483333333333333
10/08/2014,Wednesday,BAYVIEW,0,1,0,8,4,0,0,13,26,712,1841,11.483333333333333
10/08/2014,Wednesday,CENTRAL,2,2,0,2,9,0,0,21,36,712,1841,11.483333333333333
10/08/2014,Wednesday,INGLESIDE,0,1,0,5,10,0,0,24,40,712,1841,11.483333333333333
10/08/2014,Wednesday,MISSION,3,2,0,8,9,1,0,14,37,712,1841,11.483333333333333
10/08/2014,Wednesday,NORTHERN,1,1,0,5,5,0,0,26,38,712,1841,11.483333333333333
10/08/2014,Wednesday,PARK,1,1,0,6,8,1,0,10,27,712,1841,11.483333333333333
10/08/2014,Wednesday,RICHMOND,0,0,0,1,0,0,0,18,19,712,1841,11.483333333333333
10/08/2014,Wednesday,SOUTHERN,1,0,0,5,9,0,0,29,44,712,1841,11.483333333333333
10/08/2014,Wednesday,TARAVAL,0,0,0,7,4,0,0,10,21,712,1841,11.483333333333333
10/08/2014,Wednesday,TENDERLOIN,0,3,0,8,10,1,0,6,28,712,1841,11.483333333333333
10/08/2015,Thursday,BAYVIEW,0,0,0,8,14,0,0,11,33,712,1842,11.5
10/08/2015,Thursday,CENTRAL,1,0,0,3,9,0,0,16,29,712,1842,11.5
10/08/2015,Thursday,INGLESIDE,0,0,0,5,5,0,0,14,24,712,1842,11.5
10/08/2015,Thursday,MISSION,2,2,0,10,12,1,1,18,46,712,1842,11.5
10/08/2015,Thursday,NORTHERN,0,1,0,5,7,1,0,31,45,712,1842,11.5
10/08/2015,Thursday,PARK,0,0,0,5,4,0,0,10,19,712,1842,11.5
10/08/2015,Thursday,RICHMOND,0,0,0,5,8,0,0,21,34,712,1842,11.5
10/08/2015,Thursday,SOUTHERN,2,0,0,6,19,0,0,39,66,712,1842,11.5
10/08/2015,Thursday,TARAVAL,1,0,0,8,7,1,0,10,27,712,1842,11.5
10/08/2015,Thursday,TENDERLOIN,0,0,0,4,7,0,0,9,20,712,1842,11.5
10/08/2016,Saturday,BAYVIEW,1,2,1,6,17,0,0,9,36,712,1841,11.483333333333333
10/08/2016,Saturday,CENTRAL,2,1,0,8,9,0,0,25,45,712,1841,11.483333333333333
10/08/2016,Saturday,INGLESIDE,2,0,0,1,10,1,0,7,21,712,1841,11.483333333333333
10/08/2016,Saturday,MISSION,2,2,0,7,26,2,0,29,68,712,1841,11.483333333333333
10/08/2016,Saturday,NORTHERN,1,4,0,7,11,0,0,30,53,712,1841,11.483333333333333
10/08/2016,Saturday,PARK,2,1,0,1,7,1,0,11,23,712,1841,11.483333333333333
10/08/2016,Saturday,RICHMOND,0,1,0,4,7,0,0,14,26,712,1841,11.483333333333333
10/08/2016,Saturday,SOUTHERN,0,1,0,8,28,0,0,38,75,712,1841,11.483333333333333
10/08/2016,Saturday,TARAVAL,2,1,0,6,7,0,0,22,38,712,1841,11.483333333333333
10/08/2016,Saturday,TENDERLOIN,0,4,0,6,8,0,0,11,29,712,1841,11.483333333333333
10/08/2017,Sunday,BAYVIEW,0,0,0,2,11,0,0,22,35,712,1841,11.483333333333333
10/08/2017,Sunday,CENTRAL,0,0,0,3,19,0,0,25,47,712,1841,11.483333333333333
10/08/2017,Sunday,INGLESIDE,1,1,0,5,11,0,0,9,27,712,1841,11.483333333333333
10/08/2017,Sunday,MISSION,0,0,0,5,23,0,0,24,52,712,1841,11.483333333333333
10/08/2017,Sunday,NORTHERN,0,1,0,8,18,0,0,41,68,712,1841,11.483333333333333
10/08/2017,Sunday,PARK,1,0,0,4,3,0,0,12,20,712,1841,11.483333333333333
10/08/2017,Sunday,RICHMOND,0,1,0,5,5,0,0,19,30,712,1841,11.483333333333333
10/08/2017,Sunday,SOUTHERN,1,1,0,5,14,1,0,36,58,712,1841,11.483333333333333
10/08/2017,Sunday,TARAVAL,2,0,0,1,10,0,0,8,21,712,1841,11.483333333333333
10/08/2017,Sunday,TENDERLOIN,0,2,0,1,4,0,0,7,14,712,1841,11.483333333333333
10/09/2012,Tuesday,BAYVIEW,1,0,0,3,13,0,0,9,26,713,1839,11.433333333333334
10/09/2012,Tuesday,CENTRAL,0,0,0,5,5,0,0,19,29,713,1839,11.433333333333334
10/09/2012,Tuesday,INGLESIDE,2,1,0,5,8,0,0,11,27,713,1839,11.433333333333334
10/09/2012,Tuesday,MISSION,2,3,1,5,11,0,0,24,46,713,1839,11.433333333333334
10/09/2012,Tuesday,NORTHERN,0,0,0,1,11,1,0,21,34,713,1839,11.433333333333334
10/09/2012,Tuesday,PARK,0,0,0,1,4,0,0,15,20,713,1839,11.433333333333334
10/09/2012,Tuesday,RICHMOND,0,0,0,4,2,0,0,9,15,713,1839,11.433333333333334
10/09/2012,Tuesday,SOUTHERN,3,2,0,10,13,0,0,17,45,713,1839,11.433333333333334
10/09/2012,Tuesday,TARAVAL,1,2,0,5,9,0,0,7,24,713,1839,11.433333333333334
10/09/2012,Tuesday,TENDERLOIN,0,1,0,6,12,0,0,13,32,713,1839,11.433333333333334
10/09/2013,Wednesday,BAYVIEW,1,3,0,5,7,0,0,15,31,713,1840,11.45
10/09/2013,Wednesday,CENTRAL,0,1,0,3,10,0,0,18,32,713,1840,11.45
10/09/2013,Wednesday,INGLESIDE,2,0,0,9,9,0,0,10,30,713,1840,11.45
10/09/2013,Wednesday,MISSION,0,2,1,9,15,2,1,19,49,713,1840,11.45
10/09/2013,Wednesday,NORTHERN,2,2,0,4,7,2,0,30,47,713,1840,11.45
10/09/2013,Wednesday,PARK,0,2,0,3,9,0,0,19,33,713,1840,11.45
10/09/2013,Wednesday,RICHMOND,0,0,0,2,1,0,0,10,13,713,1840,11.45
10/09/2013,Wednesday,SOUTHERN,1,0,0,7,17,1,0,37,63,713,1840,11.45
10/09/2013,Wednesday,TARAVAL,0,2,0,5,5,0,0,10,22,713,1840,11.45
10/09/2013,Wednesday,TENDERLOIN,0,3,1,8,12,0,0,10,34,713,1840,11.45
10/09/2014,Thursday,BAYVIEW,2,0,0,11,8,0,0,10,31,713,1840,11.45
10/09/2014,Thursday,CENTRAL,0,0,0,4,5,0,0,24,33,713,1840,11.45
10/09/2014,Thursday,INGLESIDE,2,1,0,9,4,0,0,22,38,713,1840,11.45
10/09/2014,Thursday,MISSION,0,1,1,6,18,1,0,20,47,713,1840,11.45
10/09/2014,Thursday,NORTHERN,1,1,0,8,7,0,0,42,59,713,1840,11.45
10/09/2014,Thursday,PARK,5,0,0,7,6,0,0,9,27,713,1840,11.45
10/09/2014,Thursday,RICHMOND,0,1,0,0,4,0,0,3,8,713,1840,11.45
10/09/2014,Thursday,SOUTHERN,2,2,0,7,18,0,0,36,65,713,1840,11.45
10/09/2014,Thursday,TARAVAL,2,2,0,4,3,0,0,12,23,713,1840,11.45
10/09/2014,Thursday,TENDERLOIN,0,5,1,7,12,0,0,14,39,713,1840,11.45
10/09/2015,Friday,BAYVIEW,0,2,1,7,15,0,0,5,30,712,1840,11.466666666666667
10/09/2015,Friday,CENTRAL,0,0,0,6,5,0,0,29,40,712,1840,11.466666666666667
10/09/2015,Friday,INGLESIDE,0,0,0,4,9,1,0,16,30,712,1840,11.466666666666667
10/09/2015,Friday,MISSION,2,3,0,7,18,0,0,16,46,712,1840,11.466666666666667
10/09/2015,Friday,NORTHERN,1,0,0,9,16,0,0,33,59,712,1840,11.466666666666667
10/09/2015,Friday,PARK,3,0,0,1,4,0,0,7,15,712,1840,11.466666666666667
10/09/2015,Friday,RICHMOND,0,0,0,2,5,1,0,9,17,712,1840,11.466666666666667
10/09/2015,Friday,SOUTHERN,1,2,1,5,22,0,0,37,68,712,1840,11.466666666666667
10/09/2015,Friday,TARAVAL,1,0,0,4,12,0,0,13,30,712,1840,11.466666666666667
10/09/2015,Friday,TENDERLOIN,0,1,0,1,2,0,0,17,21,712,1840,11.466666666666667
10/09/2016,Sunday,BAYVIEW,0,0,0,9,13,1,0,17,40,713,1839,11.433333333333334
10/09/2016,Sunday,CENTRAL,3,0,0,1,10,1,1,21,37,713,1839,11.433333333333334
10/09/2016,Sunday,INGLESIDE,0,0,0,9,10,0,0,7,26,713,1839,11.433333333333334
10/09/2016,Sunday,MISSION,1,4,0,9,26,1,0,27,68,713,1839,11.433333333333334
10/09/2016,Sunday,NORTHERN,0,1,0,3,18,0,0,23,45,713,1839,11.433333333333334
10/09/2016,Sunday,PARK,0,0,0,1,5,0,0,6,12,713,1839,11.433333333333334
10/09/2016,Sunday,RICHMOND,0,0,0,0,1,0,0,15,16,713,1839,11.433333333333334
10/09/2016,Sunday,SOUTHERN,0,1,0,12,17,0,0,19,49,713,1839,11.433333333333334
10/09/2016,Sunday,TARAVAL,0,0,0,6,9,0,0,11,26,713,1839,11.433333333333334
10/09/2016,Sunday,TENDERLOIN,0,5,0,0,6,0,0,8,19,713,1839,11.433333333333334
10/09/2017,Monday,BAYVIEW,0,0,0,4,18,0,0,20,42,713,1839,11.433333333333334
10/09/2017,Monday,CENTRAL,0,0,0,2,12,0,0,20,34,713,1839,11.433333333333334
10/09/2017,Monday,INGLESIDE,0,1,0,4,6,0,0,9,20,713,1839,11.433333333333334
10/09/2017,Monday,MISSION,0,0,0,4,15,0,0,18,37,713,1839,11.433333333333334
10/09/2017,Monday,NORTHERN,0,1,0,4,10,0,0,39,54,713,1839,11.433333333333334
10/09/2017,Monday,PARK,2,0,0,4,2,0,0,8,16,713,1839,11.433333333333334
10/09/2017,Monday,RICHMOND,0,0,0,3,3,1,0,14,21,713,1839,11.433333333333334
10/09/2017,Monday,SOUTHERN,0,1,0,4,18,0,0,36,59,713,1839,11.433333333333334
10/09/2017,Monday,TARAVAL,2,0,0,2,5,1,0,11,21,713,1839,11.433333333333334
10/09/2017,Monday,TENDERLOIN,0,2,0,5,9,0,0,12,28,713,1839,11.433333333333334
10/10/2012,Wednesday,BAYVIEW,2,3,0,3,11,0,0,7,26,714,1838,11.4
10/10/2012,Wednesday,CENTRAL,1,0,0,6,6,0,0,17,30,714,1838,11.4
10/10/2012,Wednesday,INGLESIDE,2,0,0,5,10,0,0,12,29,714,1838,11.4
10/10/2012,Wednesday,MISSION,0,1,0,9,17,0,0,17,44,714,1838,11.4
10/10/2012,Wednesday,NORTHERN,0,1,0,9,13,0,0,23,46,714,1838,11.4
10/10/2012,Wednesday,PARK,1,4,0,6,14,0,0,7,32,714,1838,11.4
10/10/2012,Wednesday,RICHMOND,1,0,0,5,5,0,0,6,17,714,1838,11.4
10/10/2012,Wednesday,SOUTHERN,1,0,0,8,20,0,0,26,55,714,1838,11.4
10/10/2012,Wednesday,TARAVAL,0,3,0,4,6,2,0,10,25,714,1838,11.4
10/10/2012,Wednesday,TENDERLOIN,0,2,0,4,16,1,0,6,29,714,1838,11.4
10/10/2013,Thursday,BAYVIEW,0,1,0,5,9,0,0,14,29,714,1838,11.4
10/10/2013,Thursday,CENTRAL,1,1,0,3,5,1,0,20,31,714,1838,11.4
10/10/2013,Thursday,INGLESIDE,1,1,0,5,7,0,0,15,29,714,1838,11.4
10/10/2013,Thursday,MISSION,3,3,0,7,10,1,0,20,44,714,1838,11.4
10/10/2013,Thursday,NORTHERN,0,4,0,7,7,2,0,22,42,714,1838,11.4
10/10/2013,Thursday,PARK,2,1,0,0,2,0,0,8,13,714,1838,11.4
10/10/2013,Thursday,RICHMOND,0,0,0,5,5,1,0,10,21,714,1838,11.4
10/10/2013,Thursday,SOUTHERN,4,3,0,9,26,0,0,36,78,714,1838,11.4
10/10/2013,Thursday,TARAVAL,1,1,0,3,6,0,0,14,25,714,1838,11.4
10/10/2013,Thursday,TENDERLOIN,0,5,0,4,11,0,0,11,31,714,1838,11.4
10/10/2014,Friday,BAYVIEW,1,1,0,8,5,0,0,8,23,714,1838,11.4
10/10/2014,Friday,CENTRAL,2,1,0,1,10,1,0,29,44,714,1838,11.4
10/10/2014,Friday,INGLESIDE,2,0,0,4,11,1,0,22,40,714,1838,11.4
10/10/2014,Friday,MISSION,6,3,0,8,12,0,0,10,39,714,1838,11.4
10/10/2014,Friday,NORTHERN,1,1,0,4,7,0,0,43,56,714,1838,11.4
10/10/2014,Friday,PARK,2,0,0,3,4,0,0,18,27,714,1838,11.4
10/10/2014,Friday,RICHMOND,0,0,0,4,3,0,0,11,18,714,1838,11.4
10/10/2014,Friday,SOUTHERN,2,0,0,9,18,1,1,38,69,714,1838,11.4
10/10/2014,Friday,TARAVAL,2,0,0,2,9,0,0,11,24,714,1838,11.4
10/10/2014,Friday,TENDERLOIN,1,1,0,6,9,0,0,6,23,714,1838,11.4
10/10/2015,Saturday,BAYVIEW,1,2,0,8,12,1,0,21,45,713,1839,11.433333333333334
10/10/2015,Saturday,CENTRAL,1,0,0,9,18,0,0,30,58,713,1839,11.433333333333334
10/10/2015,Saturday,INGLESIDE,3,1,0,5,15,0,0,7,31,713,1839,11.433333333333334
10/10/2015,Saturday,MISSION,3,2,0,3,14,0,0,16,38,713,1839,11.433333333333334
10/10/2015,Saturday,NORTHERN,0,2,0,8,16,0,0,31,57,713,1839,11.433333333333334
10/10/2015,Saturday,PARK,2,4,0,0,4,0,0,15,25,713,1839,11.433333333333334
10/10/2015,Saturday,RICHMOND,0,0,0,4,5,0,0,7,16,713,1839,11.433333333333334
10/10/2015,Saturday,SOUTHERN,0,1,0,10,13,0,0,45,69,713,1839,11.433333333333334
10/10/2015,Saturday,TARAVAL,0,1,0,9,14,0,0,10,34,713,1839,11.433333333333334
10/10/2015,Saturday,TENDERLOIN,0,1,0,4,4,0,0,9,18,713,1839,11.433333333333334
10/10/2016,Monday,BAYVIEW,0,2,0,15,10,0,0,14,41,714,1838,11.4
10/10/2016,Monday,CENTRAL,2,1,0,2,14,0,0,17,36,714,1838,11.4
10/10/2016,Monday,INGLESIDE,0,0,0,5,7,0,0,8,20,714,1838,11.4
10/10/2016,Monday,MISSION,3,1,0,7,21,2,0,31,65,714,1838,11.4
10/10/2016,Monday,NORTHERN,0,4,0,16,16,0,0,30,66,714,1838,11.4
10/10/2016,Monday,PARK,0,0,0,5,4,1,0,6,16,714,1838,11.4
10/10/2016,Monday,RICHMOND,0,0,0,5,3,0,0,12,20,714,1838,11.4
10/10/2016,Monday,SOUTHERN,0,2,0,15,17,0,0,26,60,714,1838,11.4
10/10/2016,Monday,TARAVAL,1,0,0,4,10,0,0,7,22,714,1838,11.4
10/10/2016,Monday,TENDERLOIN,0,6,0,7,11,0,0,5,29,714,1838,11.4
10/10/2017,Tuesday,BAYVIEW,4,0,0,7,5,0,0,13,29,714,1838,11.4
10/10/2017,Tuesday,CENTRAL,0,0,0,2,14,1,0,29,46,714,1838,11.4
10/10/2017,Tuesday,INGLESIDE,0,1,1,7,8,0,0,9,26,714,1838,11.4
10/10/2017,Tuesday,MISSION,0,1,0,8,19,1,0,23,52,714,1838,11.4
10/10/2017,Tuesday,NORTHERN,1,2,0,4,9,1,0,29,46,714,1838,11.4
10/10/2017,Tuesday,PARK,0,0,0,4,1,0,0,8,13,714,1838,11.4
10/10/2017,Tuesday,RICHMOND,0,1,0,2,1,0,0,14,18,714,1838,11.4
10/10/2017,Tuesday,SOUTHERN,1,1,1,2,29,1,0,42,77,714,1838,11.4
10/10/2017,Tuesday,TARAVAL,3,0,0,2,10,1,0,6,22,714,1838,11.4
10/10/2017,Tuesday,TENDERLOIN,0,0,0,6,9,0,0,3,18,714,1838,11.4
10/11/2012,Thursday,BAYVIEW,4,0,0,13,9,0,0,10,36,715,1836,11.35
10/11/2012,Thursday,CENTRAL,1,0,0,1,8,0,0,31,41,715,1836,11.35
10/11/2012,Thursday,INGLESIDE,0,0,0,3,4,0,0,8,15,715,1836,11.35
10/11/2012,Thursday,MISSION,2,1,0,3,4,0,0,9,19,715,1836,11.35
10/11/2012,Thursday,NORTHERN,3,1,0,8,7,0,0,20,39,715,1836,11.35
10/11/2012,Thursday,PARK,0,3,0,2,3,0,0,10,18,715,1836,11.35
10/11/2012,Thursday,RICHMOND,0,1,0,0,2,0,0,8,11,715,1836,11.35
10/11/2012,Thursday,SOUTHERN,2,2,0,4,12,1,0,29,50,715,1836,11.35
10/11/2012,Thursday,TARAVAL,0,2,0,6,2,0,0,10,20,715,1836,11.35
10/11/2012,Thursday,TENDERLOIN,1,5,0,6,5,0,0,10,27,715,1836,11.35
10/11/2013,Friday,BAYVIEW,1,1,0,8,10,0,0,24,44,715,1837,11.366666666666667
10/11/2013,Friday,CENTRAL,0,0,0,5,6,0,1,23,35,715,1837,11.366666666666667
10/11/2013,Friday,INGLESIDE,5,2,0,7,8,0,0,16,38,715,1837,11.366666666666667
10/11/2013,Friday,MISSION,2,0,1,5,16,0,0,15,39,715,1837,11.366666666666667
10/11/2013,Friday,NORTHERN,1,1,0,4,8,0,0,22,36,715,1837,11.366666666666667
10/11/2013,Friday,PARK,1,4,0,2,4,0,0,10,21,715,1837,11.366666666666667
10/11/2013,Friday,RICHMOND,0,2,0,4,5,0,0,12,23,715,1837,11.366666666666667
10/11/2013,Friday,SOUTHERN,1,5,0,11,22,0,0,36,75,715,1837,11.366666666666667
10/11/2013,Friday,TARAVAL,0,1,0,9,6,0,0,21,37,715,1837,11.366666666666667
10/11/2013,Friday,TENDERLOIN,0,3,0,3,5,0,0,7,18,715,1837,11.366666666666667
10/11/2014,Saturday,BAYVIEW,3,1,0,11,13,0,0,13,41,715,1837,11.366666666666667
10/11/2014,Saturday,CENTRAL,0,1,0,8,17,1,0,44,71,715,1837,11.366666666666667
10/11/2014,Saturday,INGLESIDE,1,0,2,11,14,0,0,24,52,715,1837,11.366666666666667
10/11/2014,Saturday,MISSION,1,2,0,6,10,1,0,11,31,715,1837,11.366666666666667
10/11/2014,Saturday,NORTHERN,1,0,0,5,7,0,0,38,51,715,1837,11.366666666666667
10/11/2014,Saturday,PARK,0,0,1,1,2,1,0,14,19,715,1837,11.366666666666667
10/11/2014,Saturday,RICHMOND,0,0,0,2,3,0,0,6,11,715,1837,11.366666666666667
10/11/2014,Saturday,SOUTHERN,2,2,1,11,21,1,0,69,107,715,1837,11.366666666666667
10/11/2014,Saturday,TARAVAL,2,1,0,6,8,0,0,10,27,715,1837,11.366666666666667
10/11/2014,Saturday,TENDERLOIN,0,2,0,5,7,0,0,9,23,715,1837,11.366666666666667
10/11/2015,Sunday,BAYVIEW,2,1,0,5,12,0,0,11,31,714,1837,11.383333333333333
10/11/2015,Sunday,CENTRAL,1,0,0,4,12,0,0,22,39,714,1837,11.383333333333333
10/11/2015,Sunday,INGLESIDE,6,0,1,3,8,0,0,7,25,714,1837,11.383333333333333
10/11/2015,Sunday,MISSION,1,3,0,5,18,0,0,20,47,714,1837,11.383333333333333
10/11/2015,Sunday,NORTHERN,1,0,0,6,15,0,1,21,44,714,1837,11.383333333333333
10/11/2015,Sunday,PARK,1,3,0,2,4,0,0,12,22,714,1837,11.383333333333333
10/11/2015,Sunday,RICHMOND,2,0,0,7,9,0,0,7,25,714,1837,11.383333333333333
10/11/2015,Sunday,SOUTHERN,6,2,0,3,9,1,1,16,38,714,1837,11.383333333333333
10/11/2015,Sunday,TARAVAL,1,0,0,8,3,0,0,10,22,714,1837,11.383333333333333
10/11/2015,Sunday,TENDERLOIN,0,1,0,1,3,1,0,5,11,714,1837,11.383333333333333
10/11/2016,Tuesday,BAYVIEW,1,1,0,6,10,0,0,12,30,715,1836,11.35
10/11/2016,Tuesday,CENTRAL,4,0,0,5,8,1,0,16,34,715,1836,11.35
10/11/2016,Tuesday,INGLESIDE,1,1,0,4,6,0,0,16,28,715,1836,11.35
10/11/2016,Tuesday,MISSION,2,3,0,6,15,0,0,19,45,715,1836,11.35
10/11/2016,Tuesday,NORTHERN,1,0,0,9,9,0,0,25,44,715,1836,11.35
10/11/2016,Tuesday,PARK,2,0,1,4,6,0,0,10,23,715,1836,11.35
10/11/2016,Tuesday,RICHMOND,1,0,0,4,6,0,0,6,17,715,1836,11.35
10/11/2016,Tuesday,SOUTHERN,1,0,0,7,20,0,0,21,49,715,1836,11.35
10/11/2016,Tuesday,TARAVAL,2,0,0,11,8,1,0,11,33,715,1836,11.35
10/11/2016,Tuesday,TENDERLOIN,0,1,0,2,5,0,0,8,16,715,1836,11.35
10/11/2017,Wednesday,BAYVIEW,0,1,0,7,12,0,0,14,34,715,1837,11.366666666666667
10/11/2017,Wednesday,CENTRAL,1,0,0,3,9,0,0,36,49,715,1837,11.366666666666667
10/11/2017,Wednesday,INGLESIDE,0,0,0,6,9,0,0,14,29,715,1837,11.366666666666667
10/11/2017,Wednesday,MISSION,1,0,0,6,12,4,0,25,48,715,1837,11.366666666666667
10/11/2017,Wednesday,NORTHERN,0,1,0,0,8,0,0,36,45,715,1837,11.366666666666667
10/11/2017,Wednesday,PARK,1,0,0,1,3,0,0,9,14,715,1837,11.366666666666667
10/11/2017,Wednesday,RICHMOND,0,1,0,4,4,0,0,16,25,715,1837,11.366666666666667
10/11/2017,Wednesday,SOUTHERN,1,1,0,9,17,0,0,35,63,715,1837,11.366666666666667
10/11/2017,Wednesday,TARAVAL,2,0,0,4,9,0,0,11,26,715,1837,11.366666666666667
10/11/2017,Wednesday,TENDERLOIN,0,1,0,1,5,0,0,6,13,715,1837,11.366666666666667
10/12/2012,Friday,BAYVIEW,6,1,0,9,9,0,0,11,36,716,1835,11.316666666666666
10/12/2012,Friday,CENTRAL,0,0,0,6,5,1,0,23,35,716,1835,11.316666666666666
10/12/2012,Friday,INGLESIDE,0,1,0,8,10,0,0,13,32,716,1835,11.316666666666666
10/12/2012,Friday,MISSION,0,4,0,11,16,2,0,23,56,716,1835,11.316666666666666
10/12/2012,Friday,NORTHERN,1,3,0,5,8,1,0,28,46,716,1835,11.316666666666666
10/12/2012,Friday,PARK,2,2,0,2,3,0,0,10,19,716,1835,11.316666666666666
10/12/2012,Friday,RICHMOND,2,0,0,5,5,0,0,11,23,716,1835,11.316666666666666
10/12/2012,Friday,SOUTHERN,1,1,0,5,12,0,0,31,50,716,1835,11.316666666666666
10/12/2012,Friday,TARAVAL,0,2,0,5,9,1,1,13,31,716,1835,11.316666666666666
10/12/2012,Friday,TENDERLOIN,0,3,0,3,5,0,0,11,22,716,1835,11.316666666666666
10/12/2013,Saturday,BAYVIEW,2,1,0,4,11,0,0,8,26,716,1835,11.316666666666666
10/12/2013,Saturday,CENTRAL,0,0,0,3,5,0,0,21,29,716,1835,11.316666666666666
10/12/2013,Saturday,INGLESIDE,0,0,0,2,4,0,0,9,15,716,1835,11.316666666666666
10/12/2013,Saturday,MISSION,2,4,1,6,10,1,0,13,37,716,1835,11.316666666666666
10/12/2013,Saturday,NORTHERN,0,2,0,4,6,0,0,22,34,716,1835,11.316666666666666
10/12/2013,Saturday,PARK,0,0,0,1,4,0,0,11,16,716,1835,11.316666666666666
10/12/2013,Saturday,RICHMOND,0,0,0,1,7,0,0,9,17,716,1835,11.316666666666666
10/12/2013,Saturday,SOUTHERN,1,1,0,4,18,0,0,33,57,716,1835,11.316666666666666
10/12/2013,Saturday,TARAVAL,2,0,0,5,5,0,0,13,25,716,1835,11.316666666666666
10/12/2013,Saturday,TENDERLOIN,0,2,0,2,8,1,0,11,24,716,1835,11.316666666666666
10/12/2014,Sunday,BAYVIEW,1,2,0,5,9,0,0,22,39,715,1836,11.35
10/12/2014,Sunday,CENTRAL,1,1,0,1,8,0,0,25,36,715,1836,11.35
10/12/2014,Sunday,INGLESIDE,0,0,0,6,8,0,0,17,31,715,1836,11.35
10/12/2014,Sunday,MISSION,1,3,1,10,12,0,0,12,39,715,1836,11.35
10/12/2014,Sunday,NORTHERN,1,1,0,7,9,0,0,39,57,715,1836,11.35
10/12/2014,Sunday,PARK,1,0,0,1,1,0,0,15,18,715,1836,11.35
10/12/2014,Sunday,RICHMOND,0,0,0,1,1,0,0,3,5,715,1836,11.35
10/12/2014,Sunday,SOUTHERN,1,2,0,6,20,0,0,36,65,715,1836,11.35
10/12/2014,Sunday,TARAVAL,0,0,0,3,4,0,0,9,16,715,1836,11.35
10/12/2014,Sunday,TENDERLOIN,1,1,1,7,9,2,0,10,31,715,1836,11.35
10/12/2015,Monday,BAYVIEW,0,0,0,10,16,0,0,8,34,715,1836,11.35
10/12/2015,Monday,CENTRAL,1,0,0,4,10,0,0,14,29,715,1836,11.35
10/12/2015,Monday,INGLESIDE,0,0,0,5,12,0,0,8,25,715,1836,11.35
10/12/2015,Monday,MISSION,1,0,0,6,8,0,0,21,36,715,1836,11.35
10/12/2015,Monday,NORTHERN,0,4,1,4,8,1,0,20,38,715,1836,11.35
10/12/2015,Monday,PARK,1,0,0,5,4,0,0,3,13,715,1836,11.35
10/12/2015,Monday,RICHMOND,1,0,0,5,8,1,0,13,28,715,1836,11.35
10/12/2015,Monday,SOUTHERN,1,2,0,10,17,0,0,25,55,715,1836,11.35
10/12/2015,Monday,TARAVAL,2,0,0,7,4,0,0,11,24,715,1836,11.35
10/12/2015,Monday,TENDERLOIN,0,3,0,5,5,1,0,9,23,715,1836,11.35
10/12/2016,Wednesday,BAYVIEW,8,1,0,6,12,0,0,12,39,716,1835,11.316666666666666
10/12/2016,Wednesday,CENTRAL,0,0,0,3,9,0,0,15,27,716,1835,11.316666666666666
10/12/2016,Wednesday,INGLESIDE,0,0,0,6,10,0,0,14,30,716,1835,11.316666666666666
