Date,DayOfWeek,PdDistrict,new_cat_domestic,new_cat_drug,new_cat_kidnap,new_cat_others,new_cat_public,new_cat_sex,new_cat_suicide,new_cat_theft,sum_crime_district
03/07/2016,Monday,PARK,1,0,0,1,8,1,0,13,24
03/07/2016,Monday,RICHMOND,0,0,0,4,8,0,0,19,31
03/07/2016,Monday,SOUTHERN,1,0,0,10,23,2,0,38,74
03/07/2016,Monday,TARAVAL,0,0,0,2,8,0,0,13,23
03/07/2016,Monday,TENDERLOIN,0,0,0,5,9,0,0,4,18
03/07/2017,Tuesday,BAYVIEW,0,0,0,7,11,0,0,13,31
03/07/2017,Tuesday,CENTRAL,1,0,0,8,8,0,0,29,46
03/07/2017,Tuesday,INGLESIDE,0,1,0,4,0,0,0,5,10
03/07/2017,Tuesday,MISSION,2,0,0,10,18,0,0,22,52
03/07/2017,Tuesday,NORTHERN,0,4,0,12,14,1,0,26,57
03/07/2017,Tuesday,PARK,2,0,0,2,3,0,0,13,20
03/07/2017,Tuesday,RICHMOND,0,0,0,5,4,0,0,10,19
03/07/2017,Tuesday,SOUTHERN,1,6,0,6,26,0,0,23,62
03/07/2017,Tuesday,TARAVAL,2,0,1,11,7,0,0,15,36
03/07/2017,Tuesday,TENDERLOIN,0,0,0,2,1,0,0,4,7
03/08/2012,Thursday,BAYVIEW,4,1,0,6,9,0,0,6,26
03/08/2012,Thursday,CENTRAL,0,0,0,4,5,0,0,14,23
03/08/2012,Thursday,INGLESIDE,0,2,0,4,5,0,0,12,23
03/08/2012,Thursday,MISSION,1,2,1,6,16,2,0,19,47
03/08/2012,Thursday,NORTHERN,1,2,1,3,6,2,0,10,25
03/08/2012,Thursday,PARK,2,3,0,5,10,0,0,11,31
03/08/2012,Thursday,RICHMOND,0,0,0,3,4,0,0,7,14
03/08/2012,Thursday,SOUTHERN,4,3,0,13,26,0,0,31,77
03/08/2012,Thursday,TARAVAL,0,0,1,3,4,0,0,11,19
03/08/2012,Thursday,TENDERLOIN,0,5,0,8,6,0,0,7,26
03/08/2013,Friday,BAYVIEW,2,2,0,11,9,0,1,10,35
03/08/2013,Friday,CENTRAL,1,0,1,7,11,1,0,16,37
03/08/2013,Friday,INGLESIDE,1,2,0,9,9,0,0,20,41
03/08/2013,Friday,MISSION,2,2,0,7,23,0,0,18,52
03/08/2013,Friday,NORTHERN,0,2,0,13,8,0,0,21,44
03/08/2013,Friday,PARK,2,0,0,3,6,0,0,8,19
03/08/2013,Friday,RICHMOND,0,1,0,4,4,0,0,12,21
03/08/2013,Friday,SOUTHERN,1,3,0,15,20,0,0,38,77
03/08/2013,Friday,TARAVAL,4,2,0,4,6,0,0,19,35
03/08/2013,Friday,TENDERLOIN,0,6,0,3,8,0,0,6,23
03/08/2014,Saturday,BAYVIEW,1,2,0,12,10,0,0,6,31
03/08/2014,Saturday,CENTRAL,0,2,0,7,16,1,0,18,44
03/08/2014,Saturday,INGLESIDE,0,0,2,6,12,2,0,13,35
03/08/2014,Saturday,MISSION,1,0,1,6,11,1,0,28,48
03/08/2014,Saturday,NORTHERN,0,0,0,4,8,1,0,28,41
03/08/2014,Saturday,PARK,2,2,0,2,7,0,0,14,27
03/08/2014,Saturday,RICHMOND,0,0,0,2,5,0,0,7,14
03/08/2014,Saturday,SOUTHERN,0,1,0,10,11,1,0,27,50
03/08/2014,Saturday,TARAVAL,0,1,0,6,6,0,0,9,22
03/08/2014,Saturday,TENDERLOIN,1,0,0,1,6,0,0,8,16
03/08/2015,Sunday,BAYVIEW,3,1,0,14,15,1,0,9,43
03/08/2015,Sunday,CENTRAL,0,2,0,1,18,3,0,23,47
03/08/2015,Sunday,INGLESIDE,0,0,0,6,17,0,0,14,37
03/08/2015,Sunday,MISSION,1,1,1,14,14,0,0,11,42
03/08/2015,Sunday,NORTHERN,1,0,1,2,8,0,0,26,38
03/08/2015,Sunday,PARK,0,0,0,3,5,0,0,5,13
03/08/2015,Sunday,RICHMOND,1,0,0,2,2,0,0,13,18
03/08/2015,Sunday,SOUTHERN,2,1,1,3,16,1,0,29,53
03/08/2015,Sunday,TARAVAL,1,0,0,4,4,0,0,9,18
03/08/2015,Sunday,TENDERLOIN,0,2,0,8,12,0,0,7,29
03/08/2016,Tuesday,BAYVIEW,3,1,1,5,7,0,0,6,23
03/08/2016,Tuesday,CENTRAL,1,0,0,7,15,0,0,16,39
03/08/2016,Tuesday,INGLESIDE,0,1,0,8,11,0,0,10,30
03/08/2016,Tuesday,MISSION,0,3,0,5,14,1,0,13,36
03/08/2016,Tuesday,NORTHERN,0,2,0,12,7,0,0,19,40
03/08/2016,Tuesday,PARK,1,0,0,4,3,0,0,6,14
03/08/2016,Tuesday,RICHMOND,1,1,0,3,0,0,0,12,17
03/08/2016,Tuesday,SOUTHERN,2,1,0,10,19,0,0,26,58
03/08/2016,Tuesday,TARAVAL,0,0,0,2,3,2,0,14,21
03/08/2016,Tuesday,TENDERLOIN,0,2,0,4,10,0,0,8,24
03/08/2017,Wednesday,BAYVIEW,0,0,0,15,14,2,0,15,46
03/08/2017,Wednesday,CENTRAL,1,1,0,1,13,0,0,27,43
03/08/2017,Wednesday,INGLESIDE,0,1,0,5,12,0,0,22,40
03/08/2017,Wednesday,MISSION,0,0,0,5,22,1,0,22,50
03/08/2017,Wednesday,NORTHERN,0,1,0,3,10,0,0,22,36
03/08/2017,Wednesday,PARK,0,0,0,6,6,0,0,5,17
03/08/2017,Wednesday,RICHMOND,0,1,0,5,2,0,0,13,21
03/08/2017,Wednesday,SOUTHERN,1,1,0,4,21,1,0,33,61
03/08/2017,Wednesday,TARAVAL,1,0,0,5,4,0,0,18,28
03/08/2017,Wednesday,TENDERLOIN,0,1,0,2,9,0,0,7,19
03/09/2012,Friday,BAYVIEW,10,1,0,11,12,0,0,5,39
03/09/2012,Friday,CENTRAL,0,0,0,3,8,0,0,16,27
03/09/2012,Friday,INGLESIDE,2,1,2,11,15,1,0,11,43
03/09/2012,Friday,MISSION,0,1,0,12,13,0,0,24,50
03/09/2012,Friday,NORTHERN,3,1,0,2,7,1,0,15,29
03/09/2012,Friday,PARK,5,1,0,9,6,0,0,14,35
03/09/2012,Friday,RICHMOND,0,0,0,1,2,0,0,8,11
03/09/2012,Friday,SOUTHERN,0,2,0,11,12,0,0,30,55
03/09/2012,Friday,TARAVAL,0,0,0,4,8,1,0,11,24
03/09/2012,Friday,TENDERLOIN,0,4,0,4,9,0,0,3,20
03/09/2013,Saturday,BAYVIEW,0,2,0,5,8,0,0,7,22
03/09/2013,Saturday,CENTRAL,0,0,0,5,13,1,0,22,41
03/09/2013,Saturday,INGLESIDE,1,0,0,3,7,1,0,22,34
03/09/2013,Saturday,MISSION,1,1,2,3,16,0,0,18,41
03/09/2013,Saturday,NORTHERN,0,1,0,3,11,0,0,15,30
03/09/2013,Saturday,PARK,1,2,0,6,7,0,0,4,20
03/09/2013,Saturday,RICHMOND,0,0,0,2,5,1,0,8,16
03/09/2013,Saturday,SOUTHERN,1,0,0,7,16,1,0,25,50
03/09/2013,Saturday,TARAVAL,2,0,0,4,15,0,0,13,34
03/09/2013,Saturday,TENDERLOIN,0,3,0,4,5,0,0,4,16
03/09/2014,Sunday,BAYVIEW,2,1,0,7,12,0,0,5,27
03/09/2014,Sunday,CENTRAL,0,2,0,7,17,0,1,27,54
03/09/2014,Sunday,INGLESIDE,0,1,0,5,8,0,0,16,30
03/09/2014,Sunday,MISSION,2,4,0,8,11,0,0,22,47
03/09/2014,Sunday,NORTHERN,1,0,0,2,9,1,0,13,26
03/09/2014,Sunday,PARK,0,0,0,3,9,0,0,11,23
03/09/2014,Sunday,RICHMOND,0,0,0,2,1,0,0,6,9
03/09/2014,Sunday,SOUTHERN,0,1,0,10,11,2,0,25,49
03/09/2014,Sunday,TARAVAL,0,1,0,4,6,0,0,13,24
03/09/2014,Sunday,TENDERLOIN,0,0,0,2,5,0,0,7,14
03/09/2015,Monday,BAYVIEW,0,1,0,6,6,0,0,15,28
03/09/2015,Monday,CENTRAL,1,0,0,4,17,0,0,28,50
03/09/2015,Monday,INGLESIDE,3,0,0,10,13,0,0,16,42
03/09/2015,Monday,MISSION,0,1,0,9,16,0,0,16,42
03/09/2015,Monday,NORTHERN,1,1,0,4,10,0,0,30,46
03/09/2015,Monday,PARK,1,1,0,4,3,0,0,10,19
03/09/2015,Monday,RICHMOND,2,0,0,1,6,0,0,7,16
03/09/2015,Monday,SOUTHERN,2,4,0,9,19,0,0,41,75
03/09/2015,Monday,TARAVAL,1,0,0,5,3,0,0,14,23
03/09/2015,Monday,TENDERLOIN,0,3,1,8,10,0,0,11,33
03/09/2016,Wednesday,BAYVIEW,2,2,0,6,8,0,0,15,33
03/09/2016,Wednesday,CENTRAL,3,0,0,5,7,1,0,9,25
03/09/2016,Wednesday,INGLESIDE,1,0,0,4,4,0,1,10,20
03/09/2016,Wednesday,MISSION,2,3,0,7,18,1,0,5,36
03/09/2016,Wednesday,NORTHERN,2,0,0,5,8,0,0,23,38
03/09/2016,Wednesday,PARK,4,1,0,4,7,0,0,11,27
03/09/2016,Wednesday,RICHMOND,0,1,0,3,3,0,0,11,18
03/09/2016,Wednesday,SOUTHERN,0,3,0,9,17,0,0,29,58
03/09/2016,Wednesday,TARAVAL,1,0,0,5,4,0,0,11,21
03/09/2016,Wednesday,TENDERLOIN,0,4,0,2,7,0,0,4,17
03/09/2017,Thursday,BAYVIEW,0,0,0,7,5,0,0,10,22
03/09/2017,Thursday,CENTRAL,0,0,0,9,18,0,0,28,55
03/09/2017,Thursday,INGLESIDE,0,0,0,7,5,0,0,6,18
03/09/2017,Thursday,MISSION,1,0,0,6,15,0,0,7,29
03/09/2017,Thursday,NORTHERN,1,1,0,5,12,0,0,33,52
03/09/2017,Thursday,PARK,0,0,0,3,3,0,1,9,16
03/09/2017,Thursday,RICHMOND,1,0,0,3,3,0,0,15,22
03/09/2017,Thursday,SOUTHERN,0,0,0,6,22,0,0,25,53
03/09/2017,Thursday,TARAVAL,0,0,0,8,6,1,0,16,31
03/09/2017,Thursday,TENDERLOIN,0,1,0,2,3,0,0,7,13
03/10/2012,Saturday,BAYVIEW,6,2,0,10,13,0,0,9,40
03/10/2012,Saturday,CENTRAL,0,0,0,2,8,1,0,9,20
03/10/2012,Saturday,INGLESIDE,1,0,0,6,4,0,0,6,17
03/10/2012,Saturday,MISSION,2,7,0,7,11,0,0,22,49
03/10/2012,Saturday,NORTHERN,0,2,0,4,2,0,0,18,26
03/10/2012,Saturday,PARK,0,2,0,2,9,0,0,7,20
03/10/2012,Saturday,RICHMOND,1,0,0,1,7,0,0,5,14
03/10/2012,Saturday,SOUTHERN,5,2,0,7,14,0,0,28,56
03/10/2012,Saturday,TARAVAL,0,1,0,4,15,1,0,5,26
03/10/2012,Saturday,TENDERLOIN,0,3,0,2,14,0,0,4,23
03/10/2013,Sunday,BAYVIEW,1,0,0,8,7,0,0,1,17
03/10/2013,Sunday,CENTRAL,0,0,0,2,5,0,0,13,20
03/10/2013,Sunday,INGLESIDE,1,0,0,11,11,0,0,7,30
03/10/2013,Sunday,MISSION,0,2,0,11,15,0,0,24,52
03/10/2013,Sunday,NORTHERN,1,1,0,3,7,0,0,13,25
03/10/2013,Sunday,PARK,0,4,0,2,7,0,0,5,18
03/10/2013,Sunday,RICHMOND,0,2,0,5,3,0,0,8,18
03/10/2013,Sunday,SOUTHERN,1,2,0,7,15,0,0,34,59
03/10/2013,Sunday,TARAVAL,1,1,0,4,8,0,0,12,26
03/10/2013,Sunday,TENDERLOIN,0,1,0,3,4,0,0,6,14
03/10/2014,Monday,BAYVIEW,1,1,0,12,7,0,0,7,28
03/10/2014,Monday,CENTRAL,2,2,1,5,8,1,0,19,38
03/10/2014,Monday,INGLESIDE,2,0,0,7,4,0,0,11,24
03/10/2014,Monday,MISSION,2,3,0,3,8,0,0,13,29
03/10/2014,Monday,NORTHERN,0,1,0,15,10,0,0,36,62
03/10/2014,Monday,PARK,2,1,1,3,6,0,0,10,23
03/10/2014,Monday,RICHMOND,0,1,0,1,7,0,0,3,12
03/10/2014,Monday,SOUTHERN,0,3,1,8,18,0,0,30,60
03/10/2014,Monday,TARAVAL,0,0,0,6,6,0,1,3,16
03/10/2014,Monday,TENDERLOIN,0,3,0,5,19,0,0,7,34
03/10/2015,Tuesday,BAYVIEW,1,2,0,10,8,0,0,11,32
03/10/2015,Tuesday,CENTRAL,0,0,0,5,12,1,0,24,42
03/10/2015,Tuesday,INGLESIDE,0,0,0,7,12,0,0,22,41
03/10/2015,Tuesday,MISSION,2,0,0,8,13,0,0,8,31
03/10/2015,Tuesday,NORTHERN,0,2,0,7,3,0,0,27,39
03/10/2015,Tuesday,PARK,2,1,0,7,5,0,0,9,24
03/10/2015,Tuesday,RICHMOND,0,0,1,4,6,0,0,18,29
03/10/2015,Tuesday,SOUTHERN,1,4,0,8,12,0,0,47,72
03/10/2015,Tuesday,TARAVAL,1,0,0,8,4,1,0,9,23
03/10/2015,Tuesday,TENDERLOIN,0,2,0,2,3,0,0,8,15
03/10/2016,Thursday,BAYVIEW,1,3,0,5,10,0,0,17,36
03/10/2016,Thursday,CENTRAL,0,1,0,3,4,1,0,11,20
03/10/2016,Thursday,INGLESIDE,1,0,0,5,6,0,0,17,29
03/10/2016,Thursday,MISSION,3,0,0,7,10,0,0,15,35
03/10/2016,Thursday,NORTHERN,1,1,0,4,8,0,0,18,32
03/10/2016,Thursday,PARK,0,0,0,2,2,0,0,13,17
03/10/2016,Thursday,RICHMOND,0,0,0,4,5,0,0,10,19
03/10/2016,Thursday,SOUTHERN,2,2,0,9,13,0,0,15,41
03/10/2016,Thursday,TARAVAL,0,0,0,3,9,0,0,14,26
03/10/2016,Thursday,TENDERLOIN,1,2,0,2,8,0,0,13,26
03/10/2017,Friday,BAYVIEW,1,0,0,7,15,0,0,14,37
03/10/2017,Friday,CENTRAL,0,1,0,3,13,0,0,26,43
03/10/2017,Friday,INGLESIDE,0,0,0,2,5,0,0,12,19
03/10/2017,Friday,MISSION,1,0,0,8,15,0,0,20,44
03/10/2017,Friday,NORTHERN,1,2,0,6,10,1,0,43,63
03/10/2017,Friday,PARK,1,0,0,1,4,0,0,12,18
03/10/2017,Friday,RICHMOND,0,0,0,4,7,0,0,25,36
03/10/2017,Friday,SOUTHERN,1,1,0,6,19,1,0,30,58
03/10/2017,Friday,TARAVAL,0,0,0,11,12,0,0,21,44
03/10/2017,Friday,TENDERLOIN,1,1,0,2,12,0,0,5,21
03/11/2012,Sunday,BAYVIEW,5,1,0,11,11,0,0,8,36
03/11/2012,Sunday,CENTRAL,0,1,0,0,19,1,0,10,31
03/11/2012,Sunday,INGLESIDE,0,0,0,6,10,0,0,6,22
03/11/2012,Sunday,MISSION,1,2,0,14,18,1,0,20,56
03/11/2012,Sunday,NORTHERN,0,3,0,10,6,0,0,13,32
03/11/2012,Sunday,PARK,0,1,0,6,3,2,0,3,15
03/11/2012,Sunday,RICHMOND,2,1,0,2,6,0,0,6,17
03/11/2012,Sunday,SOUTHERN,1,3,0,12,21,0,0,30,67
03/11/2012,Sunday,TARAVAL,0,0,0,1,6,1,0,5,13
03/11/2012,Sunday,TENDERLOIN,0,7,0,7,15,0,0,8,37
03/11/2013,Monday,BAYVIEW,3,2,0,4,8,0,0,9,26
03/11/2013,Monday,CENTRAL,0,0,0,3,8,0,0,23,34
03/11/2013,Monday,INGLESIDE,0,0,0,5,10,0,0,12,27
03/11/2013,Monday,MISSION,1,1,0,7,14,0,0,10,33
03/11/2013,Monday,NORTHERN,1,3,0,7,11,2,0,16,40
03/11/2013,Monday,PARK,1,2,0,2,5,0,0,1,11
03/11/2013,Monday,RICHMOND,0,1,0,8,12,0,0,5,26
03/11/2013,Monday,SOUTHERN,1,3,0,2,17,0,0,21,44
03/11/2013,Monday,TARAVAL,1,0,0,7,9,0,0,6,23
03/11/2013,Monday,TENDERLOIN,1,4,1,5,15,1,0,7,34
03/11/2014,Tuesday,BAYVIEW,1,0,0,3,5,0,0,5,14
03/11/2014,Tuesday,CENTRAL,0,1,0,2,9,0,0,28,40
03/11/2014,Tuesday,INGLESIDE,2,3,0,10,10,0,0,8,33
03/11/2014,Tuesday,MISSION,0,1,0,4,10,2,0,18,35
03/11/2014,Tuesday,NORTHERN,1,2,0,9,4,0,0,15,31
03/11/2014,Tuesday,PARK,3,0,0,1,4,0,0,6,14
03/11/2014,Tuesday,RICHMOND,0,0,0,5,2,0,0,9,16
03/11/2014,Tuesday,SOUTHERN,1,2,0,12,15,1,0,33,64
03/11/2014,Tuesday,TARAVAL,1,0,0,6,8,0,0,11,26
03/11/2014,Tuesday,TENDERLOIN,2,7,0,9,14,0,1,7,40
03/11/2015,Wednesday,BAYVIEW,2,3,0,3,14,0,0,9,31
03/11/2015,Wednesday,CENTRAL,2,0,0,5,6,0,0,34,47
03/11/2015,Wednesday,INGLESIDE,0,0,0,11,11,0,0,14,36
03/11/2015,Wednesday,MISSION,1,2,0,8,12,2,0,22,47
03/11/2015,Wednesday,NORTHERN,0,1,0,8,11,1,0,33,54
03/11/2015,Wednesday,PARK,0,1,0,1,1,0,0,9,12
03/11/2015,Wednesday,RICHMOND,0,0,0,3,4,0,0,16,23
03/11/2015,Wednesday,SOUTHERN,0,1,0,7,14,0,0,37,59
03/11/2015,Wednesday,TARAVAL,1,0,0,5,11,1,0,8,26
03/11/2015,Wednesday,TENDERLOIN,1,1,0,3,8,1,0,7,21
03/11/2016,Friday,BAYVIEW,2,2,0,3,10,0,0,8,25
03/11/2016,Friday,CENTRAL,0,0,0,4,9,0,0,24,37
03/11/2016,Friday,INGLESIDE,1,2,0,5,4,0,0,8,20
03/11/2016,Friday,MISSION,1,1,0,3,8,0,0,12,25
03/11/2016,Friday,NORTHERN,0,1,0,7,15,0,0,24,47
03/11/2016,Friday,PARK,1,0,0,4,5,0,0,9,19
03/11/2016,Friday,RICHMOND,0,0,1,4,8,0,0,14,27
03/11/2016,Friday,SOUTHERN,1,1,0,14,22,0,0,27,65
03/11/2016,Friday,TARAVAL,0,0,0,1,7,0,0,12,20
03/11/2016,Friday,TENDERLOIN,0,1,0,0,9,0,0,11,21
03/11/2017,Saturday,BAYVIEW,0,2,0,3,9,1,0,7,22
03/11/2017,Saturday,CENTRAL,0,1,0,2,7,0,0,38,48
03/11/2017,Saturday,INGLESIDE,0,0,0,5,11,0,0,9,25
03/11/2017,Saturday,MISSION,0,2,0,6,13,0,0,25,46
03/11/2017,Saturday,NORTHERN,1,1,1,5,8,1,0,28,45
03/11/2017,Saturday,PARK,1,1,0,9,7,0,0,9,27
03/11/2017,Saturday,RICHMOND,0,0,0,1,5,0,0,11,17
03/11/2017,Saturday,SOUTHERN,2,0,0,7,14,1,1,39,64
03/11/2017,Saturday,TARAVAL,1,0,0,3,7,0,0,22,33
03/11/2017,Saturday,TENDERLOIN,0,0,0,4,6,0,0,7,17
03/12/2012,Monday,BAYVIEW,1,3,1,12,11,0,0,5,33
03/12/2012,Monday,CENTRAL,0,0,0,2,6,0,0,12,20
03/12/2012,Monday,INGLESIDE,0,1,0,5,6,1,0,10,23
03/12/2012,Monday,MISSION,2,3,0,4,14,1,0,17,41
03/12/2012,Monday,NORTHERN,1,2,0,5,3,0,0,11,22
03/12/2012,Monday,PARK,3,7,0,2,7,0,0,4,23
03/12/2012,Monday,RICHMOND,1,0,0,2,3,0,0,8,14
03/12/2012,Monday,SOUTHERN,1,2,0,15,11,0,0,21,50
03/12/2012,Monday,TARAVAL,1,0,0,9,4,0,0,12,26
03/12/2012,Monday,TENDERLOIN,0,2,0,1,13,0,0,9,25
03/12/2013,Tuesday,BAYVIEW,1,3,0,12,20,0,0,5,41
03/12/2013,Tuesday,CENTRAL,0,0,0,2,8,0,0,18,28
03/12/2013,Tuesday,INGLESIDE,2,0,0,6,8,0,0,12,28
03/12/2013,Tuesday,MISSION,1,0,0,6,9,0,0,10,26
03/12/2013,Tuesday,NORTHERN,1,5,0,6,13,0,0,26,51
03/12/2013,Tuesday,PARK,0,0,0,3,5,0,0,5,13
03/12/2013,Tuesday,RICHMOND,0,0,0,5,6,0,0,6,17
03/12/2013,Tuesday,SOUTHERN,0,2,0,11,23,0,0,31,67
03/12/2013,Tuesday,TARAVAL,0,0,0,3,7,0,0,10,20
03/12/2013,Tuesday,TENDERLOIN,1,1,0,3,4,2,0,5,16
03/12/2014,Wednesday,BAYVIEW,2,1,0,6,9,0,0,9,27
03/12/2014,Wednesday,CENTRAL,0,1,0,7,14,0,0,29,51
03/12/2014,Wednesday,INGLESIDE,0,3,1,10,14,0,0,13,41
03/12/2014,Wednesday,MISSION,1,3,0,9,15,1,0,20,49
03/12/2014,Wednesday,NORTHERN,0,1,0,2,6,0,0,13,22
03/12/2014,Wednesday,PARK,3,0,0,2,11,0,0,6,22
03/12/2014,Wednesday,RICHMOND,3,0,0,0,3,0,0,7,13
03/12/2014,Wednesday,SOUTHERN,1,2,0,10,14,2,0,24,53
03/12/2014,Wednesday,TARAVAL,1,1,0,2,3,0,0,13,20
03/12/2014,Wednesday,TENDERLOIN,2,5,0,8,15,0,0,15,45
03/12/2015,Thursday,BAYVIEW,1,0,1,11,15,0,0,16,44
03/12/2015,Thursday,CENTRAL,0,0,0,5,7,0,0,15,27
03/12/2015,Thursday,INGLESIDE,1,0,1,8,13,0,0,16,39
03/12/2015,Thursday,MISSION,1,1,0,10,17,1,0,16,46
03/12/2015,Thursday,NORTHERN,0,0,0,4,7,0,0,26,37
03/12/2015,Thursday,PARK,4,0,0,3,9,0,0,7,23
03/12/2015,Thursday,RICHMOND,0,0,0,4,3,0,0,11,18
03/12/2015,Thursday,SOUTHERN,3,1,1,9,13,0,0,36,63
03/12/2015,Thursday,TARAVAL,0,0,0,8,6,0,0,9,23
03/12/2015,Thursday,TENDERLOIN,0,5,0,4,9,0,0,9,27
03/12/2016,Saturday,BAYVIEW,0,2,0,10,8,0,0,11,31
03/12/2016,Saturday,CENTRAL,1,0,0,0,8,0,0,27,36
03/12/2016,Saturday,INGLESIDE,0,0,0,3,6,0,0,8,17
03/12/2016,Saturday,MISSION,1,1,0,7,8,0,0,12,29
03/12/2016,Saturday,NORTHERN,0,0,0,4,19,0,0,28,51
03/12/2016,Saturday,PARK,1,0,0,2,5,0,0,10,18
03/12/2016,Saturday,RICHMOND,0,1,0,3,3,0,0,3,10
03/12/2016,Saturday,SOUTHERN,0,2,0,6,19,0,0,31,58
03/12/2016,Saturday,TARAVAL,0,0,0,1,8,0,0,11,20
03/12/2016,Saturday,TENDERLOIN,0,0,0,2,11,0,0,5,18
03/12/2017,Sunday,BAYVIEW,0,0,0,5,9,0,0,15,29
03/12/2017,Sunday,CENTRAL,0,0,0,4,10,0,0,27,41
03/12/2017,Sunday,INGLESIDE,2,2,0,9,8,0,0,8,29
03/12/2017,Sunday,MISSION,0,1,1,3,17,1,0,16,39
03/12/2017,Sunday,NORTHERN,0,3,0,3,21,1,0,35,63
03/12/2017,Sunday,PARK,1,0,0,4,11,0,0,7,23
03/12/2017,Sunday,RICHMOND,0,0,0,2,2,0,0,4,8
03/12/2017,Sunday,SOUTHERN,0,0,0,11,12,2,0,25,50
03/12/2017,Sunday,TARAVAL,0,1,0,6,9,0,0,16,32
03/12/2017,Sunday,TENDERLOIN,0,2,0,0,6,0,0,8,16
03/13/2012,Tuesday,BAYVIEW,5,3,0,8,13,0,0,13,42
03/13/2012,Tuesday,CENTRAL,0,0,0,4,10,0,0,19,33
03/13/2012,Tuesday,INGLESIDE,0,0,0,9,7,0,0,15,31
03/13/2012,Tuesday,MISSION,0,1,1,4,8,0,0,17,31
03/13/2012,Tuesday,NORTHERN,0,1,0,4,8,0,0,11,24
03/13/2012,Tuesday,PARK,0,2,0,3,2,0,0,2,9
03/13/2012,Tuesday,RICHMOND,1,0,0,4,3,0,0,8,16
03/13/2012,Tuesday,SOUTHERN,0,3,0,5,10,0,0,24,42
03/13/2012,Tuesday,TARAVAL,0,0,0,4,4,0,0,10,18
03/13/2012,Tuesday,TENDERLOIN,0,2,0,3,16,0,0,6,27
03/13/2013,Wednesday,BAYVIEW,2,4,0,12,17,0,0,13,48
03/13/2013,Wednesday,CENTRAL,2,0,0,3,9,0,0,25,39
03/13/2013,Wednesday,INGLESIDE,0,3,0,13,17,0,0,8,41
03/13/2013,Wednesday,MISSION,2,2,0,5,10,2,0,17,38
03/13/2013,Wednesday,NORTHERN,5,1,0,3,14,0,0,22,45
03/13/2013,Wednesday,PARK,0,4,0,7,10,0,0,4,25
03/13/2013,Wednesday,RICHMOND,0,0,0,2,5,0,0,5,12
03/13/2013,Wednesday,SOUTHERN,1,4,0,10,20,0,0,33,68
03/13/2013,Wednesday,TARAVAL,3,1,0,5,6,0,0,11,26
03/13/2013,Wednesday,TENDERLOIN,0,2,0,8,20,0,0,6,36
03/13/2014,Thursday,BAYVIEW,0,2,0,8,8,0,0,13,31
03/13/2014,Thursday,CENTRAL,1,1,0,2,8,1,0,19,32
03/13/2014,Thursday,INGLESIDE,0,0,1,11,12,0,0,11,35
03/13/2014,Thursday,MISSION,1,0,0,9,14,0,0,9,33
03/13/2014,Thursday,NORTHERN,0,1,0,2,7,1,0,21,32
03/13/2014,Thursday,PARK,1,1,0,3,2,0,0,10,17
03/13/2014,Thursday,RICHMOND,0,0,0,3,2,0,0,6,11
03/13/2014,Thursday,SOUTHERN,2,2,0,12,17,0,0,22,55
03/13/2014,Thursday,TARAVAL,0,1,0,6,7,0,0,14,28
03/13/2014,Thursday,TENDERLOIN,1,3,0,8,11,0,0,5,28
03/13/2015,Friday,BAYVIEW,5,2,0,7,20,0,0,28,62
03/13/2015,Friday,CENTRAL,2,2,0,6,17,2,0,35,64
03/13/2015,Friday,INGLESIDE,7,1,0,6,12,0,0,4,30
03/13/2015,Friday,MISSION,1,1,0,8,14,2,0,11,37
03/13/2015,Friday,NORTHERN,0,0,0,5,11,0,0,32,48
03/13/2015,Friday,PARK,2,0,0,2,3,0,0,15,22
03/13/2015,Friday,RICHMOND,0,0,0,5,3,0,0,18,26
03/13/2015,Friday,SOUTHERN,2,0,1,12,11,1,0,38,65
03/13/2015,Friday,TARAVAL,3,0,0,7,6,0,0,15,31
03/13/2015,Friday,TENDERLOIN,2,4,0,2,3,0,0,15,26
03/13/2016,Sunday,BAYVIEW,1,1,0,7,5,0,0,14,28
03/13/2016,Sunday,CENTRAL,0,0,0,7,6,0,0,11,24
03/13/2016,Sunday,INGLESIDE,1,0,0,1,10,1,0,7,20
03/13/2016,Sunday,MISSION,1,1,0,8,10,2,0,11,33
03/13/2016,Sunday,NORTHERN,2,1,0,4,15,1,0,22,45
03/13/2016,Sunday,PARK,0,1,0,2,5,0,0,4,12
03/13/2016,Sunday,RICHMOND,1,0,0,0,2,0,0,5,8
03/13/2016,Sunday,SOUTHERN,1,1,0,3,14,0,0,14,33
03/13/2016,Sunday,TARAVAL,2,0,1,5,3,0,0,9,20
03/13/2016,Sunday,TENDERLOIN,0,2,0,6,8,0,0,5,21
03/13/2017,Monday,BAYVIEW,1,0,0,9,8,0,0,15,33
03/13/2017,Monday,CENTRAL,0,0,0,2,8,0,1,27,38
03/13/2017,Monday,INGLESIDE,0,0,0,4,7,2,0,15,28
03/13/2017,Monday,MISSION,0,1,0,9,18,3,0,19,50
03/13/2017,Monday,NORTHERN,0,3,0,2,9,0,0,23,37
03/13/2017,Monday,PARK,1,1,0,5,5,0,0,6,18
03/13/2017,Monday,RICHMOND,0,0,0,3,3,2,0,12,20
03/13/2017,Monday,SOUTHERN,2,5,0,10,21,2,0,32,72
03/13/2017,Monday,TARAVAL,0,0,0,4,8,0,1,20,33
03/13/2017,Monday,TENDERLOIN,0,2,0,1,4,0,0,3,10
