Date,DayOfWeek,PdDistrict,new_cat_domestic,new_cat_drug,new_cat_kidnap,new_cat_others,new_cat_public,new_cat_sex,new_cat_suicide,new_cat_theft,sum_crime_district,sunrise_time,sunset_time,daylight_hours,house_listings_sum,Dom_median,Dom_mean,Dom_min,Dom_max,Sale_median,Sale_mean,Sale_min,Sale_max,EvictionNos
09/09/2013,Monday,PARK,2,1,0,2,5,1,0,15,26,647,1926,12.65,,,,,,,,,,6.0
09/09/2013,Monday,RICHMOND,0,0,0,5,8,1,0,10,24,647,1926,12.65,,,,,,,,,,2.0
09/09/2013,Monday,SOUTHERN,0,2,0,10,20,0,0,45,77,647,1926,12.65,,,,,,,,,,3.0
09/09/2013,Monday,TARAVAL,2,1,0,5,7,0,0,16,31,647,1926,12.65,,,,,,,,,,2.0
09/09/2013,Monday,TENDERLOIN,0,2,1,6,11,0,0,3,23,647,1926,12.65,,,,,,,,,,2.0
09/09/2014,Tuesday,BAYVIEW,2,1,0,12,7,0,0,7,29,647,1926,12.65,,,,,,,,,,2.0
09/09/2014,Tuesday,CENTRAL,0,3,0,7,7,0,0,15,32,647,1926,12.65,,,,,,,,,,2.0
09/09/2014,Tuesday,INGLESIDE,0,0,0,8,6,1,0,17,32,647,1926,12.65,,,,,,,,,,1.0
09/09/2014,Tuesday,MISSION,1,2,0,14,19,0,0,15,51,647,1926,12.65,,,,,,,,,,1.0
09/09/2014,Tuesday,NORTHERN,3,2,0,6,8,0,0,13,32,647,1926,12.65,,,,,,,,,,0.0
09/09/2014,Tuesday,PARK,2,1,0,4,7,0,0,12,26,647,1926,12.65,,,,,,,,,,0.0
09/09/2014,Tuesday,RICHMOND,3,0,0,1,3,0,0,5,12,647,1926,12.65,,,,,,,,,,0.0
09/09/2014,Tuesday,SOUTHERN,1,3,0,5,17,0,0,51,77,647,1926,12.65,,,,,,,,,,0.0
09/09/2014,Tuesday,TARAVAL,0,0,0,5,8,1,0,7,21,647,1926,12.65,,,,,,,,,,0.0
09/09/2014,Tuesday,TENDERLOIN,0,6,0,6,12,0,0,11,35,647,1926,12.65,,,,,,,,,,0.0
09/09/2015,Wednesday,BAYVIEW,0,1,0,15,13,0,0,15,44,646,1926,12.666666666666664,,,,,,,,,,0.0
09/09/2015,Wednesday,CENTRAL,0,0,0,2,12,0,1,14,29,646,1926,12.666666666666664,,,,,,,,,,0.0
09/09/2015,Wednesday,INGLESIDE,1,0,0,2,5,0,0,11,19,646,1926,12.666666666666664,,,,,,,,,,0.0
09/09/2015,Wednesday,MISSION,2,2,0,8,14,1,0,15,42,646,1926,12.666666666666664,,,,,,,,,,0.0
09/09/2015,Wednesday,NORTHERN,0,1,0,5,2,0,0,19,27,646,1926,12.666666666666664,,,,,,,,,,0.0
09/09/2015,Wednesday,PARK,0,0,0,7,4,0,0,9,20,646,1926,12.666666666666664,,,,,,,,,,0.0
09/09/2015,Wednesday,RICHMOND,0,2,0,9,7,0,0,11,29,646,1926,12.666666666666664,,,,,,,,,,0.0
09/09/2015,Wednesday,SOUTHERN,2,3,0,12,21,1,0,29,68,646,1926,12.666666666666664,,,,,,,,,,0.0
09/09/2015,Wednesday,TARAVAL,0,0,0,7,8,0,0,13,28,646,1926,12.666666666666664,,,,,,,,,,0.0
09/09/2015,Wednesday,TENDERLOIN,0,2,0,1,4,0,0,9,16,646,1926,12.666666666666664,,,,,,,,,,1.0
09/09/2016,Friday,BAYVIEW,1,0,0,9,13,0,0,10,33,647,1925,12.633333333333333,,,,,,,,,,3.0
09/09/2016,Friday,CENTRAL,0,1,0,3,11,0,0,25,40,647,1925,12.633333333333333,,,,,,,,,,6.0
09/09/2016,Friday,INGLESIDE,2,0,0,7,10,0,0,11,30,647,1925,12.633333333333333,,,,,,,,,,4.0
09/09/2016,Friday,MISSION,0,2,2,9,20,5,0,22,60,647,1925,12.633333333333333,,,,,,,,,,2.0
09/09/2016,Friday,NORTHERN,0,0,0,4,10,1,0,28,43,647,1925,12.633333333333333,,,,,,,,,,1.0
09/09/2016,Friday,PARK,1,0,0,5,2,1,0,9,18,647,1925,12.633333333333333,,,,,,,,,,1.0
09/09/2016,Friday,RICHMOND,0,0,0,0,1,0,0,10,11,647,1925,12.633333333333333,,,,,,,,,,1.0
09/09/2016,Friday,SOUTHERN,0,0,0,7,16,1,0,48,72,647,1925,12.633333333333333,,,,,,,,,,2.0
09/09/2016,Friday,TARAVAL,0,0,0,5,4,0,0,12,21,647,1925,12.633333333333333,,,,,,,,,,1.0
09/09/2016,Friday,TENDERLOIN,0,2,0,2,6,0,0,3,13,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,BAYVIEW,2,0,0,4,7,0,0,13,26,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,CENTRAL,0,0,0,4,10,0,0,29,43,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,INGLESIDE,0,0,0,3,14,0,0,10,27,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,MISSION,1,1,0,5,15,0,0,21,43,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,NORTHERN,0,0,0,2,9,0,1,27,39,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,PARK,1,0,0,1,6,0,0,4,12,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,RICHMOND,0,0,0,2,3,0,0,10,15,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,SOUTHERN,2,0,0,3,18,1,0,56,80,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,TARAVAL,1,0,0,4,6,3,0,12,26,647,1925,12.633333333333333,,,,,,,,,,0.0
09/09/2017,Saturday,TENDERLOIN,0,1,0,3,6,0,1,8,19,647,1925,12.633333333333333,,,,,,,,,,0.0
09/10/2012,Monday,BAYVIEW,1,0,0,2,8,0,0,22,33,648,1924,12.6,,,,,,,,,,1.0
09/10/2012,Monday,CENTRAL,0,0,0,2,8,0,0,24,34,648,1924,12.6,,,,,,,,,,1.0
09/10/2012,Monday,INGLESIDE,2,3,1,6,9,0,0,17,38,648,1924,12.6,,,,,,,,,,0.0
09/10/2012,Monday,MISSION,1,1,0,11,18,0,1,15,47,648,1924,12.6,,,,,,,,,,2.0
09/10/2012,Monday,NORTHERN,0,1,0,2,11,0,0,21,35,648,1924,12.6,,,,,,,,,,4.0
09/10/2012,Monday,PARK,1,1,0,2,4,0,0,11,19,648,1924,12.6,,,,,,,,,,1.0
09/10/2012,Monday,RICHMOND,2,0,0,2,2,0,0,10,16,648,1924,12.6,,,,,,,,,,0.0
09/10/2012,Monday,SOUTHERN,0,2,0,9,21,1,0,26,59,648,1924,12.6,,,,,,,,,,0.0
09/10/2012,Monday,TARAVAL,0,0,0,6,3,0,1,14,24,648,1924,12.6,,,,,,,,,,2.0
09/10/2012,Monday,TENDERLOIN,0,1,0,5,9,0,0,5,20,648,1924,12.6,,,,,,,,,,1.0
09/10/2013,Tuesday,BAYVIEW,0,1,0,10,8,0,0,20,39,648,1924,12.6,,,,,,,,,,1.0
09/10/2013,Tuesday,CENTRAL,1,0,0,1,7,0,0,20,29,648,1924,12.6,,,,,,,,,,1.0
09/10/2013,Tuesday,INGLESIDE,0,1,0,8,4,0,0,12,25,648,1924,12.6,,,,,,,,,,4.0
09/10/2013,Tuesday,MISSION,1,3,0,7,7,0,0,24,42,648,1924,12.6,,,,,,,,,,1.0
09/10/2013,Tuesday,NORTHERN,2,2,0,5,10,1,0,30,50,648,1924,12.6,,,,,,,,,,0.0
09/10/2013,Tuesday,PARK,0,0,0,1,2,0,0,12,15,648,1924,12.6,,,,,,,,,,0.0
09/10/2013,Tuesday,RICHMOND,0,0,0,2,4,0,0,12,18,648,1924,12.6,,,,,,,,,,1.0
09/10/2013,Tuesday,SOUTHERN,1,5,1,9,27,0,0,30,73,648,1924,12.6,,,,,,,,,,1.0
09/10/2013,Tuesday,TARAVAL,1,0,0,4,2,1,0,17,25,648,1924,12.6,,,,,,,,,,2.0
09/10/2013,Tuesday,TENDERLOIN,0,2,0,2,5,0,0,10,19,648,1924,12.6,,,,,,,,,,0.0
09/10/2014,Wednesday,BAYVIEW,1,0,0,8,6,1,0,15,31,648,1924,12.6,,,,,,,,,,3.0
09/10/2014,Wednesday,CENTRAL,0,0,0,3,4,0,0,26,33,648,1924,12.6,,,,,,,,,,0.0
09/10/2014,Wednesday,INGLESIDE,0,1,0,7,9,0,0,11,28,648,1924,12.6,,,,,,,,,,1.0
09/10/2014,Wednesday,MISSION,0,3,0,4,17,0,0,14,38,648,1924,12.6,,,,,,,,,,0.0
09/10/2014,Wednesday,NORTHERN,2,3,1,10,15,0,0,26,57,648,1924,12.6,,,,,,,,,,1.0
09/10/2014,Wednesday,PARK,0,2,0,2,9,0,0,9,22,648,1924,12.6,,,,,,,,,,0.0
09/10/2014,Wednesday,RICHMOND,0,0,0,2,5,0,0,5,12,648,1924,12.6,,,,,,,,,,0.0
09/10/2014,Wednesday,SOUTHERN,2,3,0,20,20,0,0,46,91,648,1924,12.6,,,,,,,,,,0.0
09/10/2014,Wednesday,TARAVAL,1,1,0,13,7,0,0,12,34,648,1924,12.6,,,,,,,,,,0.0
09/10/2014,Wednesday,TENDERLOIN,0,5,0,6,10,0,0,8,29,648,1924,12.6,,,,,,,,,,0.0
09/10/2015,Thursday,BAYVIEW,0,1,0,5,12,0,0,14,32,647,1925,12.633333333333333,,,,,,,,,,1.0
09/10/2015,Thursday,CENTRAL,0,0,0,3,14,0,0,22,39,647,1925,12.633333333333333,,,,,,,,,,2.0
09/10/2015,Thursday,INGLESIDE,2,0,0,2,16,0,0,11,31,647,1925,12.633333333333333,,,,,,,,,,0.0
09/10/2015,Thursday,MISSION,2,1,0,10,10,0,0,14,37,647,1925,12.633333333333333,,,,,,,,,,3.0
09/10/2015,Thursday,NORTHERN,1,0,0,6,5,0,0,25,37,647,1925,12.633333333333333,,,,,,,,,,0.0
09/10/2015,Thursday,PARK,1,0,0,0,5,0,0,12,18,647,1925,12.633333333333333,,,,,,,,,,0.0
09/10/2015,Thursday,RICHMOND,0,0,0,8,7,0,0,9,24,647,1925,12.633333333333333,,,,,,,,,,0.0
09/10/2015,Thursday,SOUTHERN,2,1,0,10,20,0,0,56,89,647,1925,12.633333333333333,,,,,,,,,,0.0
09/10/2015,Thursday,TARAVAL,0,0,0,6,4,0,0,9,19,647,1925,12.633333333333333,,,,,,,,,,0.0
09/10/2015,Thursday,TENDERLOIN,1,2,0,3,8,0,0,4,18,647,1925,12.633333333333333,,,,,,,,,,0.0
09/10/2016,Saturday,BAYVIEW,2,0,0,6,14,0,0,12,34,648,1924,12.6,,,,,,,,,,0.0
09/10/2016,Saturday,CENTRAL,0,0,0,6,17,2,0,28,53,648,1924,12.6,,,,,,,,,,0.0
09/10/2016,Saturday,INGLESIDE,1,1,0,4,3,0,0,9,18,648,1924,12.6,,,,,,,,,,0.0
09/10/2016,Saturday,MISSION,0,0,0,5,20,3,0,19,47,648,1924,12.6,,,,,,,,,,0.0
09/10/2016,Saturday,NORTHERN,0,1,0,3,13,0,0,28,45,648,1924,12.6,,,,,,,,,,0.0
09/10/2016,Saturday,PARK,0,1,0,4,2,0,0,15,22,648,1924,12.6,,,,,,,,,,0.0
09/10/2016,Saturday,RICHMOND,0,1,0,3,3,1,0,10,18,648,1924,12.6,,,,,,,,,,0.0
09/10/2016,Saturday,SOUTHERN,3,1,0,7,13,2,0,34,60,648,1924,12.6,,,,,,,,,,0.0
09/10/2016,Saturday,TARAVAL,1,0,0,8,5,1,0,11,26,648,1924,12.6,,,,,,,,,,0.0
09/10/2016,Saturday,TENDERLOIN,1,0,0,4,9,0,0,4,18,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,BAYVIEW,0,0,0,6,9,0,0,6,21,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,CENTRAL,0,0,0,4,6,0,0,37,47,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,INGLESIDE,1,0,0,4,10,1,0,5,21,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,MISSION,0,2,0,7,20,0,0,25,54,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,NORTHERN,0,0,0,5,14,0,0,33,52,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,PARK,3,0,0,1,5,2,0,14,25,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,RICHMOND,1,0,0,2,3,0,0,16,22,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,SOUTHERN,0,2,0,3,19,0,0,32,56,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,TARAVAL,1,0,0,6,3,2,0,7,19,648,1924,12.6,,,,,,,,,,0.0
09/10/2017,Sunday,TENDERLOIN,0,0,0,0,8,1,0,8,17,648,1924,12.6,,,,,,,,,,0.0
09/11/2012,Tuesday,BAYVIEW,1,2,0,5,11,0,0,10,29,649,1922,12.55,,,,,,,,,,1.0
09/11/2012,Tuesday,CENTRAL,0,0,0,0,3,0,0,16,19,649,1922,12.55,,,,,,,,,,2.0
09/11/2012,Tuesday,INGLESIDE,0,0,0,8,6,0,0,17,31,649,1922,12.55,,,,,,,,,,0.0
09/11/2012,Tuesday,MISSION,0,2,0,11,9,1,0,15,38,649,1922,12.55,,,,,,,,,,1.0
09/11/2012,Tuesday,NORTHERN,1,1,0,4,5,0,0,20,31,649,1922,12.55,,,,,,,,,,0.0
09/11/2012,Tuesday,PARK,0,2,0,2,9,0,0,7,20,649,1922,12.55,,,,,,,,,,0.0
09/11/2012,Tuesday,RICHMOND,1,2,0,3,4,0,0,8,18,649,1922,12.55,,,,,,,,,,1.0
09/11/2012,Tuesday,SOUTHERN,0,3,0,12,13,0,0,26,54,649,1922,12.55,,,,,,,,,,0.0
09/11/2012,Tuesday,TARAVAL,0,2,0,4,3,0,0,9,18,649,1922,12.55,,,,,,,,,,0.0
09/11/2012,Tuesday,TENDERLOIN,0,2,0,6,14,0,0,9,31,649,1922,12.55,,,,,,,,,,0.0
09/11/2013,Wednesday,BAYVIEW,1,1,0,5,7,0,0,17,31,649,1922,12.55,,,,,,,,,,0.0
09/11/2013,Wednesday,CENTRAL,0,0,0,5,11,0,0,22,38,649,1922,12.55,,,,,,,,,,1.0
09/11/2013,Wednesday,INGLESIDE,0,0,0,5,10,0,0,15,30,649,1922,12.55,,,,,,,,,,3.0
09/11/2013,Wednesday,MISSION,1,1,1,10,18,0,0,27,58,649,1922,12.55,,,,,,,,,,1.0
09/11/2013,Wednesday,NORTHERN,0,3,0,1,3,0,0,37,44,649,1922,12.55,,,,,,,,,,1.0
09/11/2013,Wednesday,PARK,0,0,0,3,7,0,0,12,22,649,1922,12.55,,,,,,,,,,0.0
09/11/2013,Wednesday,RICHMOND,1,1,0,4,7,0,0,26,39,649,1922,12.55,,,,,,,,,,0.0
09/11/2013,Wednesday,SOUTHERN,0,2,1,9,22,1,0,44,79,649,1922,12.55,,,,,,,,,,0.0
09/11/2013,Wednesday,TARAVAL,0,0,1,5,8,0,0,24,38,649,1922,12.55,,,,,,,,,,0.0
09/11/2013,Wednesday,TENDERLOIN,0,4,0,7,10,0,0,9,30,649,1922,12.55,,,,,,,,,,0.0
09/11/2014,Thursday,BAYVIEW,0,1,0,3,6,0,0,2,12,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2014,Thursday,CENTRAL,0,1,0,2,9,0,0,20,32,648,1923,12.583333333333336,,,,,,,,,,3.0
09/11/2014,Thursday,INGLESIDE,0,1,0,3,17,1,0,20,42,648,1923,12.583333333333336,,,,,,,,,,1.0
09/11/2014,Thursday,MISSION,0,0,0,8,13,0,0,10,31,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2014,Thursday,NORTHERN,1,1,0,8,11,0,1,22,44,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2014,Thursday,PARK,0,2,0,7,5,0,0,14,28,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2014,Thursday,RICHMOND,1,0,0,0,6,2,0,8,17,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2014,Thursday,SOUTHERN,0,3,0,12,12,0,0,44,71,648,1923,12.583333333333336,,,,,,,,,,1.0
09/11/2014,Thursday,TARAVAL,0,0,0,3,4,0,0,10,17,648,1923,12.583333333333336,,,,,,,,,,8.0
09/11/2014,Thursday,TENDERLOIN,0,0,0,4,8,0,0,10,22,648,1923,12.583333333333336,,,,,,,,,,2.0
09/11/2015,Friday,BAYVIEW,3,0,0,4,12,0,0,20,39,648,1923,12.583333333333336,,,,,,,,,,2.0
09/11/2015,Friday,CENTRAL,1,0,0,2,12,0,0,33,48,648,1923,12.583333333333336,,,,,,,,,,4.0
09/11/2015,Friday,INGLESIDE,3,0,0,4,13,0,0,10,30,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2015,Friday,MISSION,0,2,0,6,9,0,0,26,43,648,1923,12.583333333333336,,,,,,,,,,2.0
09/11/2015,Friday,NORTHERN,0,0,0,2,10,0,0,30,42,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2015,Friday,PARK,3,0,0,5,3,0,0,7,18,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2015,Friday,RICHMOND,1,0,0,4,6,0,0,19,30,648,1923,12.583333333333336,,,,,,,,,,4.0
09/11/2015,Friday,SOUTHERN,2,0,0,3,34,0,0,42,81,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2015,Friday,TARAVAL,0,0,0,9,4,0,0,18,31,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2015,Friday,TENDERLOIN,0,1,0,5,10,0,0,7,23,648,1923,12.583333333333336,,,,,,,,,,0.0
09/11/2016,Sunday,BAYVIEW,1,0,1,2,10,0,0,13,27,649,1922,12.55,,,,,,,,,,0.0
09/11/2016,Sunday,CENTRAL,1,0,0,2,7,0,0,11,21,649,1922,12.55,,,,,,,,,,0.0
09/11/2016,Sunday,INGLESIDE,1,0,0,5,7,0,0,6,19,649,1922,12.55,,,,,,,,,,0.0
09/11/2016,Sunday,MISSION,0,0,0,8,20,0,0,21,49,649,1922,12.55,,,,,,,,,,0.0
09/11/2016,Sunday,NORTHERN,0,0,0,6,13,0,0,30,49,649,1922,12.55,,,,,,,,,,0.0
09/11/2016,Sunday,PARK,0,0,0,1,5,0,0,12,18,649,1922,12.55,,,,,,,,,,0.0
09/11/2016,Sunday,RICHMOND,0,0,0,2,5,0,0,9,16,649,1922,12.55,,,,,,,,,,0.0
09/11/2016,Sunday,SOUTHERN,2,1,0,5,18,0,0,28,54,649,1922,12.55,,,,,,,,,,0.0
09/11/2016,Sunday,TARAVAL,0,0,0,3,3,0,0,7,13,649,1922,12.55,,,,,,,,,,0.0
09/11/2016,Sunday,TENDERLOIN,0,2,0,0,6,0,0,5,13,649,1922,12.55,,,,,,,,,,0.0
09/11/2017,Monday,BAYVIEW,1,1,0,10,9,1,0,17,39,649,1922,12.55,,,,,,,,,,1.0
09/11/2017,Monday,CENTRAL,0,1,0,5,11,0,0,26,43,649,1922,12.55,,,,,,,,,,1.0
09/11/2017,Monday,INGLESIDE,1,1,0,1,3,0,0,10,16,649,1922,12.55,,,,,,,,,,1.0
09/11/2017,Monday,MISSION,0,0,0,11,16,2,0,26,55,649,1922,12.55,,,,,,,,,,3.0
09/11/2017,Monday,NORTHERN,1,0,0,5,7,0,0,26,39,649,1922,12.55,,,,,,,,,,1.0
09/11/2017,Monday,PARK,0,0,0,4,7,0,0,13,24,649,1922,12.55,,,,,,,,,,6.0
09/11/2017,Monday,RICHMOND,0,0,0,2,7,2,0,20,31,649,1922,12.55,,,,,,,,,,0.0
09/11/2017,Monday,SOUTHERN,0,3,0,12,20,0,0,48,83,649,1922,12.55,,,,,,,,,,1.0
09/11/2017,Monday,TARAVAL,3,0,0,4,7,1,0,9,24,649,1922,12.55,,,,,,,,,,2.0
09/11/2017,Monday,TENDERLOIN,0,0,0,1,5,0,0,10,16,649,1922,12.55,,,,,,,,,,0.0
09/12/2012,Wednesday,BAYVIEW,1,2,0,7,12,0,0,11,33,650,1920,12.5,,,,,,,,,,1.0
09/12/2012,Wednesday,CENTRAL,1,1,0,9,7,0,0,32,50,650,1920,12.5,,,,,,,,,,1.0
09/12/2012,Wednesday,INGLESIDE,2,0,0,8,5,1,0,14,30,650,1920,12.5,,,,,,,,,,0.0
09/12/2012,Wednesday,MISSION,2,0,0,6,7,0,0,18,33,650,1920,12.5,,,,,,,,,,3.0
09/12/2012,Wednesday,NORTHERN,0,1,0,0,15,1,0,18,35,650,1920,12.5,,,,,,,,,,7.0
09/12/2012,Wednesday,PARK,1,0,0,2,1,0,0,6,10,650,1920,12.5,,,,,,,,,,2.0
09/12/2012,Wednesday,RICHMOND,0,2,0,4,6,0,0,12,24,650,1920,12.5,,,,,,,,,,0.0
09/12/2012,Wednesday,SOUTHERN,2,4,0,10,15,0,0,35,66,650,1920,12.5,,,,,,,,,,1.0
09/12/2012,Wednesday,TARAVAL,0,0,0,2,5,0,0,13,20,650,1920,12.5,,,,,,,,,,0.0
09/12/2012,Wednesday,TENDERLOIN,1,6,0,6,14,2,0,9,38,650,1920,12.5,,,,,,,,,,1.0
09/12/2013,Thursday,BAYVIEW,1,1,0,6,9,0,0,17,34,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2013,Thursday,CENTRAL,0,0,0,4,11,0,0,33,48,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2013,Thursday,INGLESIDE,3,1,0,6,3,0,0,16,29,649,1921,12.533333333333333,,,,,,,,,,7.0
09/12/2013,Thursday,MISSION,1,2,0,2,9,1,0,26,41,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2013,Thursday,NORTHERN,0,2,0,3,17,0,0,24,46,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2013,Thursday,PARK,2,0,0,2,9,0,0,12,25,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2013,Thursday,RICHMOND,1,0,0,2,3,0,0,17,23,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2013,Thursday,SOUTHERN,1,3,1,12,21,1,0,41,80,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2013,Thursday,TARAVAL,1,0,0,4,7,0,0,11,23,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2013,Thursday,TENDERLOIN,0,6,0,7,12,0,0,7,32,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2014,Friday,BAYVIEW,2,2,0,6,8,0,0,15,33,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2014,Friday,CENTRAL,1,0,1,9,11,0,0,25,47,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2014,Friday,INGLESIDE,0,0,0,2,11,0,0,16,29,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2014,Friday,MISSION,0,1,0,6,11,1,0,16,35,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2014,Friday,NORTHERN,1,2,0,6,9,0,0,33,51,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2014,Friday,PARK,0,1,0,4,7,0,0,9,21,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2014,Friday,RICHMOND,0,0,0,6,6,0,0,8,20,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2014,Friday,SOUTHERN,3,2,0,4,8,0,0,44,61,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2014,Friday,TARAVAL,0,1,0,2,5,0,0,11,19,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2014,Friday,TENDERLOIN,0,2,0,4,6,0,0,2,14,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2015,Saturday,BAYVIEW,2,0,0,5,14,0,0,10,31,649,1922,12.55,,,,,,,,,,0.0
09/12/2015,Saturday,CENTRAL,0,0,0,3,10,2,0,35,50,649,1922,12.55,,,,,,,,,,0.0
09/12/2015,Saturday,INGLESIDE,2,1,1,8,10,1,0,15,38,649,1922,12.55,,,,,,,,,,0.0
09/12/2015,Saturday,MISSION,1,1,0,3,22,1,0,13,41,649,1922,12.55,,,,,,,,,,0.0
09/12/2015,Saturday,NORTHERN,0,3,0,11,13,1,0,31,59,649,1922,12.55,,,,,,,,,,0.0
09/12/2015,Saturday,PARK,1,0,0,1,2,0,0,9,13,649,1922,12.55,,,,,,,,,,0.0
09/12/2015,Saturday,RICHMOND,1,0,0,3,3,0,0,21,28,649,1922,12.55,,,,,,,,,,0.0
09/12/2015,Saturday,SOUTHERN,1,0,0,24,25,1,0,44,95,649,1922,12.55,,,,,,,,,,0.0
09/12/2015,Saturday,TARAVAL,1,0,0,4,6,1,0,11,23,649,1922,12.55,,,,,,,,,,0.0
09/12/2015,Saturday,TENDERLOIN,0,0,0,2,6,0,0,4,12,649,1922,12.55,,,,,,,,,,0.0
09/12/2016,Monday,BAYVIEW,0,1,0,9,13,0,0,14,37,650,1920,12.5,,,,,,,,,,1.0
09/12/2016,Monday,CENTRAL,0,1,0,3,11,0,0,14,29,650,1920,12.5,,,,,,,,,,1.0
09/12/2016,Monday,INGLESIDE,0,0,1,0,7,1,0,10,19,650,1920,12.5,,,,,,,,,,1.0
09/12/2016,Monday,MISSION,0,1,1,4,13,0,0,11,30,650,1920,12.5,,,,,,,,,,2.0
09/12/2016,Monday,NORTHERN,0,2,0,2,3,0,0,22,29,650,1920,12.5,,,,,,,,,,3.0
09/12/2016,Monday,PARK,1,0,0,2,7,0,0,5,15,650,1920,12.5,,,,,,,,,,2.0
09/12/2016,Monday,RICHMOND,0,0,0,6,3,0,0,25,34,650,1920,12.5,,,,,,,,,,4.0
09/12/2016,Monday,SOUTHERN,1,5,0,12,14,0,0,31,63,650,1920,12.5,,,,,,,,,,0.0
09/12/2016,Monday,TARAVAL,1,1,0,4,3,1,0,15,25,650,1920,12.5,,,,,,,,,,0.0
09/12/2016,Monday,TENDERLOIN,1,2,0,1,6,0,0,8,18,650,1920,12.5,,,,,,,,,,0.0
09/12/2017,Tuesday,BAYVIEW,0,1,0,5,10,0,0,19,35,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2017,Tuesday,CENTRAL,0,0,0,2,3,0,0,19,24,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2017,Tuesday,INGLESIDE,0,0,0,2,12,0,0,9,23,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2017,Tuesday,MISSION,5,0,0,10,19,1,1,20,56,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2017,Tuesday,NORTHERN,0,1,0,6,7,0,0,15,29,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2017,Tuesday,PARK,2,0,0,0,3,0,0,13,18,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2017,Tuesday,RICHMOND,1,0,0,1,1,0,0,13,16,649,1921,12.533333333333333,,,,,,,,,,1.0
09/12/2017,Tuesday,SOUTHERN,1,1,1,8,14,1,0,33,59,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2017,Tuesday,TARAVAL,6,0,0,8,10,0,0,12,36,649,1921,12.533333333333333,,,,,,,,,,0.0
09/12/2017,Tuesday,TENDERLOIN,0,0,0,3,11,1,0,7,22,649,1921,12.533333333333333,,,,,,,,,,0.0
09/13/2012,Thursday,BAYVIEW,3,2,0,5,7,0,0,8,25,650,1919,12.483333333333333,,,,,,,,,,0.0
09/13/2012,Thursday,CENTRAL,0,1,0,6,10,0,0,13,30,650,1919,12.483333333333333,,,,,,,,,,0.0
